Name,Rating,Date,Review,Sentiment,Processed_Review
mardwi yanto,2,5 tahun lalu di,payah nih hotel nggak kasuan sm supir yg nganter tamu nya yg nginap di hotel ini masa nggak boleh mandi buat apa di bikin kamar mandi mending nih hotel tutup aja 4 hari sy nginap tp nggak boleh mandi tuh tulisan nya besar di depan pintu kamar mandi,-1,payah nih hotel nggak kasuan sm supir yg nganter tamu nya yg nginap hotel nggak mandi bikin kamar mandi mending nih hotel tutup aja 4 sy nginap tp nggak mandi tuh tulis nya pintu kamar mandi
Madriani 1971,2,4 tahun lalu di,"Kamar kecil, makanan kurang variasi..dan layanan house kipping kurang rapi.",-1,kamar makan variasidan layan house kipping rapi
lita andiyani,2,5 tahun lalu di,"Hotelnya minim ruang terbuka,  masakannya kurang enak",-1,hotel minim ruang buka masakan enak
viko kris,2,2 tahun lalu di,Parkir sempit... Petugas parkir kurang ramah dan responsif,-1,parkir sempit tugas parkir ramah responsif
Dyah Nisa,2,3 tahun lalu di,Utk pembuangan tempat cuci tangan wastafelnya mampet,-1,utk buang cuci tangan wastafel mampet
homestay di jogja,2,6 tahun lalu di,Bau toilet liftnya,-1,bau toilet lift
Setyawan Widodo,2,4 tahun lalu di,Lokasi agak jauh.kamar kecil .,-1,lokasi jauhkamar
meirina silviana Dewi,2,2 tahun lalu di,Pelayanan tidak bagus,-1,layan bagus
Gunawan Muhammad,2,5 tahun lalu di,Kmr kecil dan pndek..,-1,kmr pndek
Khansa Ulayya Channel,2,6 tahun lalu di,Nyaman,-1,nyaman
Fajar Haryadi,2,4 tahun lalu di,"Kamarnya nyaman. Tapi kolam renangnya dekat sekali dengan area merokok. Ketika saya check out lebih awal sekitar jam 4 pagi, mereka tidak bisa memberi saya sarapan karena saya memesan satu hari sebelumnya. Teman saya mendapat kamar yang berbeda dengan kamar yang dia pesan.",-1,kamar nyaman kolam renang area rokok check out jam 4 pagi sarap mes teman kamar beda kamar pesan
dirmawan hatta,2,4 tahun lalu di,"Hotel ini memiliki area parkir yang sangat terbatas, yang merupakan situasi yang umum terjadi di sebagian besar Hotel Yogyakarta. Yang membuat saya kecewa adalah petugas parkir sepertinya bersikap ""bukan masalah saya"". Mereka tampak enggan â¦",-1,hotel milik area parkir batas situasi hotel yogyakarta kecewa tugas parkir sikap enggan 
Pargus Widodo,2,6 tahun lalu di,Bagus,-1,bagus
Medina Fatimah,2,4 tahun lalu di,Kamarnya kecil,-1,kamar
Dini Tiara Deasiana,1,2 hari lalu di,"Kacau bfast nya ngasal, gaenak. Kamar mandinya jorok dan agak bau... WC nya ga di sikat/dibersihkan dgn baik. JIJIK, banyak bintik2 orang bekas pup.. pinggiran WC juga hitam2 seperti tidak disikat dengan baik. Kamar mandi gaada shower utk â¦",-1,kacau bfast nya ngasal gaenak kamar mandi jorok bau wc nya ga sikatdibersihkan dgn jijik bintik2 orang bekas pup pinggir wc hitam2 sikat kamar mandi gaada shower utk 
Putri Azza,1,3 bulan lalu di,"Kalau dapet harga murah, jangan menginap disini. Pertama kali datang, satpam tidak membantu membawakan barang padahal dia ada didepan, jadi dari checkin sampai check out ga dibantu bawa barang padahal barang saya cukup banyak dan saya bawa â¦",-1,dapet harga murah inap kali satpam bantu bawa barang depan checkin check out ga bantu bawa barang barang bawa 
Bachrudin 31,1,4 bulan lalu di,"Sudah tau sy bawa barang banyak, petugasnya cuma lihat saja gak ada inisiatif membantu, security didepan juga gak responsif, AC dikamar Berisik dan Gak dingin",-1,tau sy bawa barang tugas lihat gak inisiatif bantu security depan gak responsif ac kamar berisik gak dingin
Hery Wong,1,4 bulan lalu di,Ini kedua kalinya menginap di sini. Kualitas kamarnya semakin menurun. Bau. Dan Ac nya tidak dingin,-1,kali inap kualitas kamar turun bau ac nya dingin
-__-,1,3 bulan lalu di,"Ac bocor minta baskom gk dikasih malah disuruh nunggu teknisi, teknisi berkali kali datang tapi AC masih tetap bocor",-1,ac bocor baskom gk kasih suruh nunggu teknisi teknisi kali kali ac bocor
Athariz Saputra,1,7 bulan lalu di,"Baru kali ini nginep POP hotel (Timoho) bikin kecewa. nginep 30 Sept - 1 okt 2023.
Mau pergi sarapan di tanyain Kunci, (padahal blm Check out), kita udah Check out â¦",-1,kali nginep pop hotel timoho bikin kecewa nginep 30 sept 1 okt 2023 pergi sarap tanyain kunci blm check out udah check out 
Your Mind,1,5 bulan lalu di,"udah pesan h-7 tapi di pindah lantai dan kamar
cihhh, gada kompensasi apa apa lagi
dengan alasan ""dipakai rombongan""",-1,udah pesan h7 pindah lantai kamar cihhh gada kompensasi alas pakai rombong
Kornelius Reynaldo,1,setahun lalu di,"Kamar sempit, pintu kamar mandi tidak ada kuncinya, tidak disediakan peralatan untuk sikat gigi, tidak ada sandal, tidak ada pemanas air, handuknya bau kurang sedap, handle shower rusak, suara dari luar kamar keras terdengar sampai dalam, AC rusak jadi panas sekali. Mengecewakan!",-1,kamar sempit pintu kamar mandi kunci sedia alat sikat gigi sandal panas air handuk bau sedap handle shower rusak suara kamar keras dengar ac rusak panas kecewa
Anne Kirana Putri,1,setahun lalu di,"Kecewa dengan pelayanan dari pihak hotel karena kebijakan dari managemennya. saya pesen 3 malam tetapi 1 malam saya tidak pakai karena lain hal tetapi dari pihak hotelnya tidak ada solusi, jadi 1 malam mubazir tidak ada yang pakai. Tidak â¦",-1,kecewa layan hotel bijak managemennya sen 3 malam 1 malam pakai hotel solusi 1 malam mubazir pakai 
Christopher Rangga,1,setahun lalu di,"pertama, pintunya susah dibuka, katanya batrainya habis.
kedua, masa pengunjung dikasih kamar yg alat pencet bidetnya rusak, terus harus nunggu dibenerin dulu. kurang wangi lagi ruanganya, bau apek.",-1,pintu susah buka batrainya habis unjung kasih kamar yg alat pencet bidet rusak nunggu dibenerin wangi ruanganya bau apek
Penikartika _,1,setahun lalu di,"Hari kamis kemarin waktu saya menginap bersama suami saya, kami berdua tidak bisa tidur nyenyak karena ada bau yg sangat menyengat dan itu seperti menyan. Saya dan suami saya merasa sangat terganggu dan tidak tahu asalnya darimana.
Saya heran ini hotel atau kuburan",-1,kamis kemarin inap suami dua tidur nyenyak bau yg sengat menyan suami ganggu asal darimana heran hotel kubur
pambudi raharjo,1,setahun lalu di,"4 tahun yang lalu hotel ini sangat bagus kualitasnya, tapi sekarang , KESALAHAN FATAL Hotel adalah memberikan tamu kamar yang AC nya RUSAK ke tamu. dan itu ada di kamar 919.   jendela tidak bisa dibuka dan AC rusak. parah banget. apa nggak â¦",-1,4 hotel bagus kualitas salah fatal hotel tamu kamar ac nya rusak tamu kamar 919 jendela buka ac rusak parah banget nggak 
Sherlyn Eka,1,setahun lalu di,"kamar mandie ga ada kunci, sikat gigi juga ga disedia in, cuma ada sabun bulet kecil sm sampo sachet, sandal hotel ga ada, handukny bau, air minum botol cuma di kasi sekali pas awal masuk, lantai e aga kotor â¦",-1,kamar mandie ga kunci sikat gigi ga sedia in sabun bulet sm sampo sachet sandal hotel ga handukny bau air minum botol kasi pas masuk lantai e aga kotor 
Mafrukhi Hanif,1,2 bulan lalu di,airnya keruh gabisa buat mandi,-1,air keruh gabisa mandi
chetiii x,1,setahun lalu di,"Hotel POP di Jogja harganya termahal di indonesia dibandingkan Pop di Bali, Jakarta, dan kota kota lain. di Bali harga kamar hotel Pop rata rata 200 ribuan. di jogja bisa 500 ribu sampai 700 ribuan. gile benerrrr padahal kamar sama aja minim fasilitas,  seharga kamar hotel bintang 4 + breakfast",-1,hotel pop jogja harga mahal indonesia banding pop bal jakarta kota kota bal harga kamar hotel pop 200 ribu jogja 500 ribu 700 ribu gile benerrrr kamar aja minim fasilitas harga kamar hotel bintang 4 breakfast
Widi Widi,1,2 tahun lalu di,"Baru masuk kamar 30 menit kran air jebol. Setelah dibenerin, gantian air ac ngocor. Water heater tidak berfungsi. Not recommend at all",-1,masuk kamar 30 menit kran air jebol dibenerin ganti air ac ngocor water heater fungsi not recommend at all
Sella,1,setahun lalu di,"Untuk kamar kotor
Perlengkapan pasta gigi harus beli ,, tidak di sediakan,, aneh bgt bru kali ini dan harus berbayar 20 ribu.",-1,kamar kotor lengkap pasta gigi beli sedia aneh bgt bru kali bayar 20 ribu
kiki retnowati,1,5 tahun lalu di,"Sebenarnya dengan harga yg saya pesan kamar sdh ckp lumayan.
Yg perlu saya komentari adalah,
1. Saya tdk dapat sandal hotel â¦",-1,harga yg pesan kamar sdh ckp lumayan yg komentar 1 tdk sandal hotel 
Salwa Maulidina Putri,1,setahun lalu di,"gak banget pokok nya, gaada pembuat kopi, gadikasih air dikamar, handuknya bau, pintu kamar mandinya gaada kuncinya, sarapan nya badbgt",-1,gak banget pokok nya gaada buat kopi gadikasih air kamar handuk bau pintu kamar mandi gaada kunci sarap nya badbgt
Harun MJ,1,9 bulan lalu di,"Tidak sesuai gambar, ada gambar kolam renang ternyata tidak ada , makanan juga sangat terbatas ,",-1,sesuai gambar gambar kolam renang makan batas
LIA CENTRAL UTAMA,1,2 tahun lalu di,Odol dan sikat gigi harus beli padahal produk dari hotel. Terlihat jelas tidak profesional manajemen nya. Minta smoking room harus tambah 50rb.,-1,odol sikat gigi beli produk hotel profesional manajemen nya smoking room 50rb
Larasati Larasras,1,2 tahun lalu di,Kecewa juga menyesal nginap di hote ini.kamar sempit.kamar mandi sempit.handuk kayak kopok.harga mahal tidak ada ruang kamar yg boleh merokok.kopi juga mahal.gedung bagus ..kamar gak bagus.fasilitas gak bagus,-1,kecewa sesal nginap hote inikamar sempitkamar mandi sempithanduk kayak kopokharga mahal ruang kamar yg merokokkopi mahalgedung bagus kamar gak bagusfasilitas gak bagus
cleo rora,1,4 tahun lalu di,"Kecewa,saya sudah menginap disini sehari.lalu paginya saya mau memperpanjang kena harga 278rb.oke deal saya perpanjang.tapi saya minta bayar habis jumatan sekalian makan siang keatm uangnya.masak sekitar jam 11 bayarnya dikabari berubah â¦",-1,kecewasaya inap seharilalu pagi panjang kena harga 278rboke deal perpanjangtapi bayar habis jumat makan siang keatm uangnyamasak jam 11 bayar kabar ubah 
Loro Lestari 2205446,1,setahun lalu di,"Kecewa banget sama pelayanan nya sama ka fasilitas hotel nya masa sepre, selimut dan bantalnya kucel",-1,kecewa banget layan nya ka fasilitas hotel nya sepre selimut bantal kucel
Dicky Utama Putra,1,4 tahun lalu di,Pelayanan nya sangat jelek banget saya sangat kecewa..saya memesan kamar lewat agoda smooking room semua kamar nya eh pas cek in kok jd ga no smooking room semua kamar nya parah jangan ada yg mau nginap d sini,-1,layan nya jelek banget kecewasaya mes kamar agoda smooking room kamar nya eh pas cek in jd ga no smooking room kamar nya parah yg nginap d
Widianto Channel (GUDANG ILMU),1,4 tahun lalu di,"Waktu nginap tidak dapat handuk,sikat Gigi Dan pasta Gigi. Hanya dapat sabun Dan shampoo. Padahal dengan harga segitu d hotel lain di yogya dapat fasilitas lengkap",-1,nginap handuksikat gigi pasta gigi sabun shampoo harga segitu d hotel yogya fasilitas lengkap
Nita Yuliyanti,1,5 tahun lalu di,"Menu makanan nya tidak sekelas hotel..  Bisa di bilang seperti warteg..  Untuk ukuran menu buka bersama @person 65.000 mengecewakan..  Rekomended fave hotel, grand dafam, grand ambarukmo,ato hotel lainnya",-1,menu makan nya kelas hotel bilang warteg ukur menu buka 65000 kecewa rekomended fave hotel grand dafam grand ambarukmoato hotel
Erwin Soepai,1,6 tahun lalu di,"Sangat mengecewakan pelayanan kebersihannya,dlm 2 hari setiap (15-16pm)plg,kamar blm dibersihkan dg alasan kl mau cpt hrs minta dl..sprei jg tdk ganti tiap hari,(bekas kotor yg sm msh ada)..",-1,kecewa layan kebersihannyadlm 2 1516pmplgkamar blm bersih dg alas kl cpt hrs dlsprei jg tdk ganti haribekas kotor yg sm msh
Alquran House,1,2 tahun lalu di,"Pakaian ketinggalan saat checkout, namun officer receptionist mengatakan tidak ada yang tertinggal di kamar",-1,pakai tinggal checkout officer receptionist tinggal kamar
ias dwi,1,2 tahun lalu di,"Pelayanan yg sangat tidak ramah, apalagi satpamnya, kapok nginap disini",-1,layan yg ramah satpam kapok nginap
Zana Dila,1,setahun lalu di,"Scurity tdk sopan, menjumpai saat dia sedang minum ... Jodi kalau tdk salah namanya",-1,scurity tdk sopan jumpa minum jodi tdk salah nama
Febrian Yoga,1,3 tahun lalu di,"Lantai hotelnya kotor, tidak ada sandal hotel, tidak menyediakan setrika",-1,lantai hotel kotor sandal hotel sedia setrika
Muhammad Luthfi Harits,1,8 bulan lalu di,Seringkali berisik. Mengganggu daerah sekitarnya,-1,seringkali berisik ganggu daerah
ISSAM FRHAN,1,3 tahun lalu di,tidak baik ...Kamar mandi baunya tidak enak ... tidak ada minat,-1,kamar mandi bau enak minat
G b,1,2 tahun lalu di,Resepsionis tdk sopan dan ramah. Tlong D training kembali untuk yg laki laki . Terimakasih,-1,resepsionis tdk sopan ramah tlong d training yg laki laki terimakasih
Yahya Marochtin,1,5 tahun lalu di,"Makanan tdk enak dan fasilitasnya kurang, tdk ada sikat gigi dan pasta gigi",-1,makan tdk enak fasilitas tdk sikat gigi pasta gigi
Siska Nur A,1,4 tahun lalu di,"Sarapan nya nasi goreng nya keras, fasilitas tidak sesuai",-1,sarap nya nasi goreng nya keras fasilitas sesuai
Sulindra Sahili,1,2 tahun lalu di,"Kurang begitu nyaman , tempatnya kurang bersih",-1,nyaman tempat bersih
Muhammad Bachtiar,1,4 tahun lalu di,Pelayanan makan paginya kurang memuaskan sekali,-1,layan makan pagi muas
Edi Widianto,1,4 tahun lalu di,"Hotel kayak apa ini, sempit, tidak cukup ruang gerak di kamar",-1,hotel kayak sempit ruang gerak kamar
Alvalens,1,2 tahun lalu di,Kran kamar mandi tidak berfungsi,-1,kran kamar mandi fungsi
Danu Kurniawan,1,6 tahun lalu di,Sempit dan tdk ada swimm pool,-1,sempit tdk swimm pool
Febry Agil,1,6 tahun lalu di,"Fasilitas sendal, pasta gigi gg ada.",-1,fasilitas sendal pasta gigi gg
Rengga Setiawan,1,2 tahun lalu di,Kualitas sesuai dg harga,-1,kualitas sesuai dg harga
Rangga Prasetyo,1,5 tahun lalu di,Hotelnya biasa aja,-1,hotel aja
A.M NgErs,1,setahun lalu di,saya ditipu puluhan juta disini,-1,tipu puluh juta
Bulan PRB,1,2 tahun lalu di,Tidak memenuhi kebutuhan dasar tamu,-1,penuh butuh dasar tamu
AKN Chanel,1,setahun lalu di,Biasa saja.,-1,
Faiz Faiz,1,6 tahun lalu di,saya ingin nginap,-1,nginap
Siswanto Shs,1,7 tahun lalu di,Tempatnya bersih,-1,tempat bersih
Adinda Salsabilla Sungging Pertiwi,1,setahun lalu di,Tidak jelass,-1,jelass
Ananda Rito Kusuma Abriyanto,1,6 tahun lalu di,Kos :',-1,kos
Panji Abdul Wahid,1,5 tahun lalu di,Terlalu ribettt,-1,ribettt
Elna Ravita,1,4 tahun lalu di,"Tempatnya cukup, bagus, tidak ramai
Ketika saya check-in, staf resepsionis tidak memberi tahu saya kapan waktu sarapan dan karena ini adalah informasi yang sangat umum yang harus diperoleh tamu â¦",-1,tempat bagus ramai checkin staf resepsionis sarap informasi oleh tamu 
Dhiko P S,1,7 tahun lalu di,"Saya punya pengalaman buruk di sana karena saya sudah memesan dengan layanan tambahan. Saya memesan lantai yang lebih tinggi, tidak ada kamar merokok, dan tempat tidur ganda. Tetapi resepsionis mengatakan bahwa saya baru saja memesan tempat â¦",-1,alam buruk mes layan tambah mes lantai kamar rokok tidur ganda resepsionis mes 
Mathias Respati,2,3 bulan lalu di,"Ekspektasi saya lumayan tinggi, karena belum pernah nginep di pop hotel tapi pernah beberapa kali nginep di hotel sejenis seperti fave.
Sempat menginap 2 malam di kamar 909, kesan saya: â¦",-1,ekspektasi lumayan nginep pop hotel kali nginep hotel jenis fave inap 2 malam kamar 909 kesan 
wahyu capo,2,4 minggu lalu di,"Ini kesan yang saya ulas untuk hotel pop Timoho dengan kamar no 718
1.pintu kamar mandi bunyi kalo dibuka / tutup kayak mau pecah, pelan pun tetap bunyi. â¦",-1,kesan ulas hotel pop timoho kamar no 718 1pintu kamar mandi bunyi kalo buka tutup kayak pecah pelan bunyi 
Lintang Ayudya Wardani,2,2 bulan lalu di,"air kotor , warnya kecoklataan gitu trus bau, wastafel juga kotor and mampet fyuhh , lagi mandi tau tau showernya berubah warna dan mati , ke wastafel malah mampet alhasil aku cuci muka pake air minum .. gaada space buat solat , masa iya â¦",-1,air kotor warnya kecoklataan gitu trus bau wastafel kotor and mampet fyuhh mandi tau tau showernya ubah warna mati wastafel mampet alhasil cuci muka pake air minum gaada space solat iya 
Uban Kishore,2,4 bulan lalu di,Baru saya temui Untuk sekelas kamar harga 1jt kamar kecil fasilitas kurang lengkap dan seperti kamar rumah sakit ð. Dan untuk makanan biasa saja tidak ada pilihan lauk pauk lain. â¦,-1,temu kelas kamar harga 1jt kamar fasilitas lengkap kamar rumah sakit  makan pilih lauk pauk 
nadia ayu,2,2 bulan lalu di,"kecewa banget sama pelayanan disini, bawa barang banyak malah security nya asik depan komputer sambil telfonan bukannya bantuin bawa barang saya. AC kurang dingin sama kamar agak bau apek, sama sprei ada sedikit noda.",-1,kecewa banget layan bawa barang security nya asik komputer telfonan bantuin bawa barang ac dingin kamar bau apek sprei noda
Lita,2,5 bulan lalu di,"not worth the price. kamar kecil dan lembab, amenities tidak lengkap, sarapan jg ala kadarnya",-1,not worth the price kamar lembab amenities lengkap sarap jg ala kadar
Randy Putra,2,7 bulan lalu di,"Kamar agak berdebu, korden rusak masih dipakai, bidet toilet mati2, pintu kamar mandi nggak bisa tertutup rapat",-1,kamar debu korden rusak pakai bidet toilet mati2 pintu kamar mandi nggak tutup rapat
Fawzan Nur Ramadhan,2,setahun lalu di,"Receptionist kurang teliti & kurang koordinasi, stelah check-in & masuk kamar, ternyata kamar belum dibersihkan & masih berantakan ð¤¦ð»ââï¸. Akhirnya ganti kamar. Di kamarpun tidak dapat air minum, atau memang tidak ada. Kebersihan hotel â¦",-1,receptionist teliti koordinasi stelah checkin masuk kamar kamar bersih beranta  ganti kamar kamar air minum bersih hotel 
King Ranu,2,2 tahun lalu di,"Kamar ok, cm untuk sikat gigi dan perlengkapanya suruh beli, jd menurut sy hotel yg aneh, dengan harga yg hampir menyentuh 400rb/malam tp perlengkapan dan sandal suruh beli ini benar2 ga worthid, trus Pelayanan kurang dan lambat, untuk â¦",-1,kamar ok cm sikat gigi perlengkapanya suruh beli jd sy hotel yg aneh harga yg sentuh 400rbmalam tp lengkap sandal suruh beli benar2 ga worthid trus layan lambat 
